owner_acronym,effective_year,sum_yearly_value
dnd,2010,10784326.00
dnd,2011,10784326.00
dnd,2012,4921415.69
dnd,2013,124835.61
dnd,2017,102060.00
dnd,2018,62944165.94
dnd,2019,111278148.23
