owner_acronym,effective_year,sum_yearly_value
dnd,2010,4814921.18
dnd,2011,4814921.18
dnd,2012,4814921.18
dnd,2013,12160552.84
dnd,2014,12160552.84
dnd,2015,49060646.84
dnd,2016,49060646.84
dnd,2017,49681867.99
dnd,2018,49681867.99
dnd,2019,42336236.32
rcmp,2010,18900.00
rcmp,2016,39233.60
