owner_acronym,sum_effective_value
dnd,99091279.83
nrc,58644465.53
ec,8289074.10
nrcan,5319941.33
rcmp,2124466.75
pspc,942072.31
pch,116330.37
csc,98286.78
pc,97704.18
agr,77086.34
dfo,63296.60
cbsa,44274.32
ircc,20515.38
gac,12873.00
