owner_acronym,sum_effective_value
pspc,145841427.19
cra,24785625.10
esdc,20998496.97
dnd,11047788.67
ircc,8735591.45
cbsa,8443722.94
gac,7275522.30
nrc,5570176.47
tbs,4935622.12
ssc,4728781.33
rcmp,4668593.07
stats,3306128.89
agr,2534311.04
tc,2275798.01
pptc,1451927.30
phac,719902.23
pch,680651.49
dfo,643365.50
inac,436784.52
hc,420118.80
csa,362265.71
nserc,328751.20
elections,197497.53
vac,161785.68
csc,135403.38
just,101700.00
cnsc,88653.02
ic,43812.00
ced,17470.45
