owner_acronym,total_entries,total_contracts,total_amendments
pspc,68,42,26
esdc,59,49,10
dnd,53,43,10
gac,30,23,7
ssc,25,19,6
cra,24,13,11
cbsa,23,17,6
ircc,22,16,6
tbs,22,18,4
rcmp,20,14,6
nrc,20,17,3
stats,19,19,0
tc,16,15,1
agr,14,14,0
hc,14,13,1
pch,11,4,7
csa,10,9,1
phac,8,8,0
ic,5,5,0
csc,5,3,2
vac,4,4,0
dfo,4,4,0
elections,4,4,0
inac,4,3,1
nserc,3,3,0
cnsc,3,3,0
pptc,2,2,0
just,2,2,0
ced,1,1,0
