owner_acronym,sum_effective_value
nrc,34961919.62
hc,22473999.23
ec,19346151.77
dnd,14324983.58
phac,13442982.55
nrcan,6466908.74
agr,5201145.41
cfia,3611147.78
cnsc,1431677.90
dfo,1420776.77
rcmp,1417686.78
ic,946375.00
cbsa,918975.36
csa,665857.68
cgc,464581.85
pc,200467.77
pch,6694.97
