owner_acronym,total_entries,total_contracts,total_amendments
ssc,218,200,18
dnd,184,182,2
ec,22,12,10
esdc,21,21,0
rcmp,13,13,0
phac,10,5,5
hc,9,4,5
cpc,6,6,0
gac,3,3,0
ircc,3,3,0
pch,3,3,0
cgc,2,2,0
tc,1,1,0
cnsc,1,1,0
cta,1,1,0
dfo,1,1,0
ic,1,1,0
ijc,1,1,0
irb,1,1,0
nrc,1,1,0
nrcan,1,1,0
pco,1,1,0
cbsa,1,1,0
