owner_acronym,sum_effective_value
dnd,1835493759.35
pspc,107828738.69
pc,10905022.86
pch,7868175.00
dfo,4410002.84
nrc,4058517.55
tc,1983648.50
rcmp,1197505.44
inac,976704.51
ec,798800.39
gac,723809.64
ic,661104.66
ssc,489645.26
esdc,344379.43
isc,189586.81
cnsc,110295.67
ircc,108317.63
cer,108250.00
hc,106163.95
pptc,97817.63
csc,94735.62
phac,78742.52
just,68985.00
cbsa,67463.26
ppsc,37891.69
nrcan,24408.00
agr,17659.31
psc,14444.00
pbc,12493.00
