owner_acronym,effective_year,sum_yearly_value
atssc,2018,51626.88
atssc,2019,51626.88
cbsa,2010,190186.38
cbsa,2011,550102.38
cbsa,2012,550102.38
cbsa,2013,550102.38
cbsa,2014,2685723.28
cbsa,2015,3788811.69
cbsa,2016,4768168.50
cbsa,2017,4733757.47
cbsa,2018,5469027.24
cbsa,2019,4543249.56
cfia,2011,16879.00
cfia,2012,124529.00
cnsc,2010,135722.40
cnsc,2011,133824.50
cnsc,2012,37336.62
cra,2011,1806313.87
cra,2012,2846677.25
cra,2013,3099394.87
cra,2014,2499830.76
cra,2015,2852594.79
cra,2016,4488090.44
cra,2017,3282590.77
cra,2018,4951114.58
cra,2019,4046330.54
dnd,2010,1428384.38
dnd,2011,1625961.18
dnd,2012,5090042.65
dnd,2013,4876670.03
dnd,2014,3401759.97
dnd,2015,6241329.63
dnd,2016,6061659.33
dnd,2017,1798508.33
dnd,2018,1798508.33
dnd,2019,1798508.33
ec,2010,204220.00
ec,2011,148125.00
esdc,2013,145420.00
esdc,2014,748813.30
fja,2010,25000.00
fja,2011,25000.00
fja,2014,40002.00
fja,2015,75597.00
fja,2016,35595.00
gac,2010,168876.35
gac,2011,297715.83
gac,2012,735553.16
gac,2013,536750.00
gac,2014,717925.73
gac,2015,495863.78
gac,2016,341762.85
gac,2017,137040.75
gac,2018,153990.75
gac,2019,22882.50
hc,2013,188233.14
ic,2011,1329729.00
ic,2012,1510529.00
ic,2013,571396.89
ic,2014,180800.00
ic,2017,662829.76
ic,2018,44493.75
inac,2013,677780.78
inac,2014,8151571.33
inac,2015,7501361.55
inac,2016,85081.50
inac,2017,362108.50
inac,2018,362108.50
ircc,2010,452226.18
ircc,2011,452226.18
ircc,2018,104982.03
ircc,2019,123039.43
phac,2013,376466.28
phac,2014,1532280.00
phac,2015,530551.95
phac,2016,530551.95
pspc,2010,28350.00
pspc,2011,87326.40
pspc,2012,87326.40
pspc,2016,998119.57
pspc,2017,2641999.57
pspc,2018,2641999.57
pspc,2019,2818203.75
rcmp,2010,344925.00
rcmp,2014,137424.95
rcmp,2015,208671.45
rcmp,2016,634035.10
rcmp,2017,134854.20
rcmp,2019,1926254.50
ssc,2011,599283.40
ssc,2012,2487623.76
ssc,2013,3333139.48
ssc,2014,2560417.68
ssc,2015,1144875.50
ssc,2016,624822.31
ssc,2017,5524688.34
ssc,2018,21108233.72
ssc,2019,19203090.75
stats,2019,51612.75
tbs,2019,666666.67
tc,2010,490272.57
tc,2011,950453.81
tc,2012,2639261.94
tc,2013,5226207.63
tc,2014,465183.33
tc,2015,1180506.53
tc,2016,2160153.76
tc,2017,1657091.33
tc,2018,2485355.90
tc,2019,3870766.98
vac,2014,7125000.00
vac,2015,7125000.00
vac,2018,29809499.90
vac,2019,44471999.90
