owner_acronym,effective_year,sum_yearly_value
dfo,2010,65905.50
dfo,2011,26975.50
dfo,2012,33915.00
dfo,2013,104194.48
dfo,2014,95116.00
dfo,2015,253375.72
dfo,2016,56450.00
dfo,2017,169037.69
dfo,2018,541141.79
dfo,2019,270732922.31
pc,2018,22671.64
