owner_acronym,effective_year,sum_yearly_value
csa,2010,213048.00
csa,2011,213048.00
csa,2012,213048.00
csa,2013,213048.00
csa,2014,94923.00
csa,2015,94923.00
csa,2016,94923.00
csa,2017,94923.00
dfo,2011,34311.20
dfo,2012,25384.55
dfo,2013,32536.34
dfo,2014,154498.88
dfo,2015,58507.11
dfo,2016,95950.62
dfo,2017,40260.09
dfo,2018,86741.12
dfo,2019,70422.14
dnd,2010,169921266.38
dnd,2011,242288614.01
dnd,2012,178330848.78
dnd,2013,184964293.51
dnd,2014,184567371.15
dnd,2015,217524494.26
dnd,2016,189824443.70
dnd,2017,211431660.88
dnd,2018,2855568357.54
dnd,2019,2852701495.61
stats,2010,1970000.00
stats,2011,1970000.00
stats,2012,1970000.00
